Scene Number,Frame Number (Start),Timecode,Start Time (seconds),Length (seconds)
72,13670,00:03:47.833,227.833333333,1.13333333333
73,13738,00:03:48.966,228.966666667,2.56666666667
74,13892,00:03:51.533,231.533333333,1.8
75,14000,00:03:53.333,233.333333333,2.83333333333
76,14170,00:03:56.166,236.166666667,4.41666666667
77,14435,00:04:00.583,240.583333333,7.18333333333
78,14866,00:04:07.766,247.766666667,9.6
79,15442,00:04:17.366,257.366666667,1.68333333333
80,15543,00:04:19.050,259.05,1.91666666667
81,15658,00:04:20.966,260.966666667,3.88333333333
82,15891,00:04:24.850,264.85,1.46666666667
83,15979,00:04:26.316,266.316666667,2.8
84,16147,00:04:29.116,269.116666667,2.53333333333
85,16299,00:04:31.650,271.65,0.25
86,16314,00:04:31.900,271.9,0.25
87,16329,00:04:32.150,272.15,0.35
88,16350,00:04:32.500,272.5,2.36666666667
89,16492,00:04:34.866,274.866666667,7.1
90,16918,00:04:41.966,281.966666667,8.35
91,17419,00:04:50.316,290.316666667,3.6
92,17635,00:04:53.916,293.916666667,1.98333333333
93,17754,00:04:55.900,295.9,2.13333333333
94,17882,00:04:58.033,298.033333333,2.01666666667
95,18003,00:05:00.050,300.05,3.9
96,18237,00:05:03.950,303.95,6.16666666667
97,18607,00:05:10.116,310.116666667,3.2
98,18799,00:05:13.316,313.316666667,1.83333333333
99,18909,00:05:15.150,315.15,2.0
100,19029,00:05:17.150,317.15,1.51666666667
101,19120,00:05:18.666,318.666666667,2.93333333333
102,19296,00:05:21.600,321.6,4.01666666667
103,19537,00:05:25.616,325.616666667,7.63333333333
104,19995,00:05:33.250,333.25,3.55
105,20208,00:05:36.800,336.8,3.35
106,20409,00:05:40.150,340.15,2.38333333333
107,20552,00:05:42.533,342.533333333,9.61666666667
108,21129,00:05:52.150,352.15,7.95
109,21606,00:06:00.100,360.1,8.65
110,22125,00:06:08.750,368.75,8.25
111,22620,00:06:17.000,377.0,1.3
112,22698,00:06:18.300,378.3,2.46666666667
113,22846,00:06:20.766,380.766666667,4.1
114,23092,00:06:24.866,384.866666667,3.05
115,23275,00:06:27.916,387.916666667,3.01666666667
116,23456,00:06:30.933,390.933333333,3.75
117,23681,00:06:34.683,394.683333333,4.5
118,23951,00:06:39.183,399.183333333,6.01666666667
119,24312,00:06:45.200,405.2,5.0
120,24612,00:06:50.200,410.2,3.0
121,24792,00:06:53.200,413.2,4.3
122,25050,00:06:57.500,417.5,2.86666666667
123,25222,00:07:00.366,420.366666667,2.65
124,25381,00:07:03.016,423.016666667,5.86666666667
125,25733,00:07:08.883,428.883333333,4.21666666667
126,25986,00:07:13.100,433.1,1.61666666667
127,26083,00:07:14.716,434.716666667,3.0
128,26263,00:07:17.716,437.716666667,5.71666666667
129,26606,00:07:23.433,443.433333333,7.0
130,27026,00:07:30.433,450.433333333,4.23333333333
131,27280,00:07:34.666,454.666666667,5.66666666667
132,27620,00:07:40.333,460.333333333,4.08333333333
133,27865,00:07:44.416,464.416666667,3.55
134,28078,00:07:47.966,467.966666667,4.4
135,28342,00:07:52.366,472.366666667,3.88333333333
136,28575,00:07:56.250,476.25,8.55
137,29088,00:08:04.800,484.8,3.08333333333
138,29273,00:08:07.883,487.883333333,3.26666666667
139,29469,00:08:11.150,491.15,8.6
140,29985,00:08:19.750,499.75,4.5
141,30255,00:08:24.250,504.25,3.58333333333
142,30470,00:08:27.833,507.833333333,3.48333333333
143,30679,00:08:31.316,511.316666667,8.3
144,31177,00:08:39.616,519.616666667,4.88333333333
145,31470,00:08:44.500,524.5,3.01666666667
146,31651,00:08:47.516,527.516666667,4.25
147,31906,00:08:51.766,531.766666667,2.1
148,32032,00:08:53.866,533.866666667,5.13333333333
149,32340,00:08:59.000,539.0,2.8
150,32508,00:09:01.800,541.8,3.3
151,32706,00:09:05.100,545.1,4.48333333333
152,32975,00:09:09.583,549.583333333,3.23333333333
153,33169,00:09:12.816,552.816666667,2.31666666667
154,33308,00:09:15.133,555.133333333,3.15
155,33497,00:09:18.283,558.283333333,3.28333333333
156,33694,00:09:21.566,561.566666667,3.46666666667
157,33902,00:09:25.033,565.033333333,5.13333333333
158,34210,00:09:30.166,570.166666667,3.76666666667
159,34436,00:09:33.933,573.933333333,5.21666666667
160,34749,00:09:39.150,579.15,2.03333333333
161,34871,00:09:41.183,581.183333333,2.5
162,35021,00:09:43.683,583.683333333,3.33333333333
163,35221,00:09:47.016,587.016666667,3.65
164,35440,00:09:50.666,590.666666667,6.2
165,35812,00:09:56.866,596.866666667,2.31666666667
166,35951,00:09:59.183,599.183333333,2.43333333333
167,36097,00:10:01.616,601.616666667,2.48333333333
168,36246,00:10:04.100,604.1,3.68333333333
169,36467,00:10:07.783,607.783333333,2.7
170,36629,00:10:10.483,610.483333333,3.0
171,36809,00:10:13.483,613.483333333,8.01666666667
172,37290,00:10:21.500,621.5,3.03333333333
173,37472,00:10:24.533,624.533333333,4.81666666667
174,37761,00:10:29.350,629.35,3.41666666667
175,37966,00:10:32.766,632.766666667,16.5833333333
176,38961,00:10:49.350,649.35,4.48333333333
177,39230,00:10:53.833,653.833333333,4.86666666667
178,39522,00:10:58.700,658.7,3.18333333333
179,39713,00:11:01.883,661.883333333,2.16666666667
180,39843,00:11:04.050,664.05,7.45
181,40290,00:11:11.500,671.5,3.61666666667
182,40507,00:11:15.116,675.116666667,7.88333333333
183,40980,00:11:23.000,683.0,2.33333333333
184,41120,00:11:25.333,685.333333333,2.16666666667
185,41250,00:11:27.500,687.5,5.41666666667
186,41575,00:11:32.916,692.916666667,2.55
187,41728,00:11:35.466,695.466666667,1.85
188,41839,00:11:37.316,697.316666667,4.53333333333
189,42111,00:11:41.850,701.85,2.6
190,42267,00:11:44.450,704.45,2.48333333333
191,42416,00:11:46.933,706.933333333,1.9
192,42530,00:11:48.833,708.833333333,2.55
193,42683,00:11:51.383,711.383333333,6.81666666667
194,43092,00:11:58.200,718.2,4.31666666667
195,43351,00:12:02.516,722.516666667,2.66666666667
196,43511,00:12:05.183,725.183333333,4.66666666667
197,43791,00:12:09.850,729.85,6.88333333333
198,44204,00:12:16.733,736.733333333,3.71666666667
199,44427,00:12:20.450,740.45,3.3
200,44625,00:12:23.750,743.75,4.45
201,44892,00:12:28.200,748.2,2.8
202,45060,00:12:31.000,751.0,3.66666666667
203,45280,00:12:34.666,754.666666667,3.55
204,45493,00:12:38.216,758.216666667,4.68333333333
205,45774,00:12:42.900,762.9,3.58333333333
206,45989,00:12:46.483,766.483333333,8.46666666667
207,46497,00:12:54.950,774.95,2.83333333333
208,46667,00:12:57.783,777.783333333,9.73333333333
209,47251,00:13:07.516,787.516666667,2.81666666667
210,47420,00:13:10.333,790.333333333,3.93333333333
211,47656,00:13:14.266,794.266666667,1.88333333333
212,47769,00:13:16.150,796.15,8.0
213,48249,00:13:24.150,804.15,2.65
214,48408,00:13:26.800,806.8,6.71666666667
215,48811,00:13:33.516,813.516666667,6.3
216,49189,00:13:39.816,819.816666667,6.3
217,49567,00:13:46.116,826.116666667,1.48333333333
218,49656,00:13:47.600,827.6,1.7
219,49758,00:13:49.300,829.3,1.61666666667
220,49855,00:13:50.916,830.916666667,2.68333333333
221,50016,00:13:53.600,833.6,5.03333333333
222,50318,00:13:58.633,838.633333333,6.13333333333
223,50686,00:14:04.766,844.766666667,2.71666666667
224,50849,00:14:07.483,847.483333333,18.4666666667
225,51957,00:14:25.950,865.95,14.35
226,52818,00:14:40.300,880.3,9.1
227,53364,00:14:49.400,889.4,2.73333333333
228,53528,00:14:52.133,892.133333333,2.63333333333
229,53686,00:14:54.766,894.766666667,2.0
230,53806,00:14:56.766,896.766666667,3.51666666667
231,54017,00:15:00.283,900.283333333,2.88333333333
232,54190,00:15:03.166,903.166666667,4.83333333333
233,54480,00:15:08.000,908.0,7.81666666667
234,54949,00:15:15.816,915.816666667,5.56666666667
235,55283,00:15:21.383,921.383333333,2.78333333333
236,55450,00:15:24.166,924.166666667,3.98333333333
237,55689,00:15:28.150,928.15,4.35
238,55950,00:15:32.500,932.5,3.48333333333
239,56159,00:15:35.983,935.983333333,6.15
240,56528,00:15:42.133,942.133333333,2.31666666667
241,56667,00:15:44.450,944.45,4.48333333333
242,56936,00:15:48.933,948.933333333,3.71666666667
243,57159,00:15:52.650,952.65,24.4666666667
244,58627,00:16:17.116,977.116666667,6.78333333333
245,59034,00:16:23.900,983.9,2.26666666667
246,59170,00:16:26.166,986.166666667,12.0666666667
247,59894,00:16:38.233,998.233333333,4.71666666667
248,60177,00:16:42.950,1002.95,8.48333333333
249,60686,00:16:51.433,1011.43333333,5.91666666667
250,61041,00:16:57.350,1017.35,3.16666666667
251,61231,00:17:00.516,1020.51666667,1.73333333333
252,61335,00:17:02.250,1022.25,2.35
253,61476,00:17:04.600,1024.6,4.31666666667
254,61735,00:17:08.916,1028.91666667,6.08333333333
255,62100,00:17:15.000,1035.0,3.88333333333
256,62333,00:17:18.883,1038.88333333,1.31666666667
257,62412,00:17:20.200,1040.2,2.55
258,62565,00:17:22.750,1042.75,3.31666666667
259,62764,00:17:26.066,1046.06666667,2.95
260,62941,00:17:29.016,1049.01666667,4.53333333333
261,63213,00:17:33.550,1053.55,6.03333333333
262,63575,00:17:39.583,1059.58333333,1.65
263,63674,00:17:41.233,1061.23333333,2.46666666667
264,63822,00:17:43.700,1063.7,3.9
265,64056,00:17:47.600,1067.6,3.28333333333
266,64253,00:17:50.883,1070.88333333,1.71666666667
267,64356,00:17:52.600,1072.6,8.36666666667
268,64858,00:18:00.966,1080.96666667,0.766666666667
269,64904,00:18:01.733,1081.73333333,1.35
270,64985,00:18:03.083,1083.08333333,1.3
271,65063,00:18:04.383,1084.38333333,0.283333333333
272,65080,00:18:04.666,1084.66666667,0.3
273,65098,00:18:04.966,1084.96666667,0.916666666667
274,65153,00:18:05.883,1085.88333333,0.25
275,65168,00:18:06.133,1086.13333333,0.466666666666
276,65196,00:18:06.600,1086.6,1.0
277,65256,00:18:07.600,1087.6,0.333333333333
278,65276,00:18:07.933,1087.93333333,2.4
279,65420,00:18:10.333,1090.33333333,3.56666666667
280,65634,00:18:13.900,1093.9,4.16666666667
281,65884,00:18:18.066,1098.06666667,2.35
282,66025,00:18:20.416,1100.41666667,0.75
283,66070,00:18:21.166,1101.16666667,4.76666666667
284,66356,00:18:25.933,1105.93333333,0.45
285,66383,00:18:26.383,1106.38333333,1.23333333333
286,66457,00:18:27.616,1107.61666667,7.58333333333
287,66912,00:18:35.200,1115.2,6.66666666667
288,67312,00:18:41.866,1121.86666667,3.26666666667
289,67508,00:18:45.133,1125.13333333,8.86666666667
290,68040,00:18:54.000,1134.0,3.26666666667
291,68236,00:18:57.266,1137.26666667,1.63333333333
292,68334,00:18:58.900,1138.9,2.01666666667
293,68455,00:19:00.916,1140.91666667,1.83333333333
294,68565,00:19:02.750,1142.75,0.5
295,68595,00:19:03.250,1143.25,6.28333333333
296,68972,00:19:09.533,1149.53333333,5.85
297,69323,00:19:15.383,1155.38333333,8.31666666667
298,69822,00:19:23.700,1163.7,3.85
299,70053,00:19:27.550,1167.55,9.05
300,70596,00:19:36.600,1176.6,3.26666666667
301,70792,00:19:39.866,1179.86666667,0.666666666667
302,70832,00:19:40.533,1180.53333333,0.316666666667
303,70851,00:19:40.850,1180.85,0.25
304,70866,00:19:41.100,1181.1,1.16666666667
305,70936,00:19:42.266,1182.26666667,2.3
306,71074,00:19:44.566,1184.56666667,2.98333333333
307,71253,00:19:47.550,1187.55,3.15
308,71442,00:19:50.700,1190.7,2.43333333333
309,71588,00:19:53.133,1193.13333333,0.65
310,71627,00:19:53.783,1193.78333333,2.11666666667
311,71754,00:19:55.900,1195.9,3.13333333333
312,71942,00:19:59.033,1199.03333333,1.38333333333
313,72025,00:20:00.416,1200.41666667,3.71666666667
314,72248,00:20:04.133,1204.13333333,2.33333333333
315,72388,00:20:06.466,1206.46666667,0.516666666667
316,72419,00:20:06.983,1206.98333333,1.46666666667
317,72507,00:20:08.450,1208.45,5.03333333333
318,72809,00:20:13.483,1213.48333333,1.23333333333
319,72883,00:20:14.716,1214.71666667,0.333333333333
320,72903,00:20:15.050,1215.05,1.71666666667
321,73006,00:20:16.766,1216.76666667,0.4
322,73030,00:20:17.166,1217.16666667,0.866666666667
323,73082,00:20:18.033,1218.03333333,1.78333333333
324,73189,00:20:19.816,1219.81666667,0.666666666667
325,73229,00:20:20.483,1220.48333333,0.466666666667
326,73257,00:20:20.950,1220.95,0.333333333333
327,73277,00:20:21.283,1221.28333333,0.533333333333
328,73309,00:20:21.816,1221.81666667,0.4
329,73333,00:20:22.216,1222.21666667,0.8
330,73381,00:20:23.016,1223.01666667,0.416666666667
331,73406,00:20:23.433,1223.43333333,0.666666666667
332,73446,00:20:24.100,1224.1,3.95
333,73683,00:20:28.050,1228.05,1.15
334,73752,00:20:29.200,1229.2,0.25
335,73767,00:20:29.450,1229.45,1.2
336,73839,00:20:30.650,1230.65,3.86666666667
337,74071,00:20:34.516,1234.51666667,2.21666666667
338,74204,00:20:36.733,1236.73333333,11.9166666667
339,74919,00:20:48.650,1248.65,3.45
340,75126,00:20:52.100,1252.1,3.06666666667
341,75310,00:20:55.166,1255.16666667,2.1
342,75436,00:20:57.266,1257.26666667,1.63333333333
343,75534,00:20:58.900,1258.9,5.21666666667
344,75847,00:21:04.116,1264.11666667,3.48333333333
345,76056,00:21:07.600,1267.6,5.25
346,76371,00:21:12.850,1272.85,1.91666666667
347,76486,00:21:14.766,1274.76666667,3.15
348,76675,00:21:17.916,1277.91666667,5.15
349,76984,00:21:23.066,1283.06666667,4.56666666667
350,77258,00:21:27.633,1287.63333333,13.2166666667
351,78051,00:21:40.850,1300.85,3.55
352,78264,00:21:44.400,1304.4,2.26666666667
353,78400,00:21:46.666,1306.66666667,2.55
354,78553,00:21:49.216,1309.21666667,2.51666666667
355,78704,00:21:51.733,1311.73333333,1.93333333333
356,78820,00:21:53.666,1313.66666667,2.08333333333
357,78945,00:21:55.750,1315.75,2.78333333333
358,79112,00:21:58.533,1318.53333333,1.61666666667
359,79209,00:22:00.150,1320.15,3.2
360,79401,00:22:03.350,1323.35,8.58333333333
361,79916,00:22:11.933,1331.93333333,2.68333333333
362,80077,00:22:14.616,1334.61666667,1.85
363,80188,00:22:16.466,1336.46666667,7.55
364,80641,00:22:24.016,1344.01666667,1.91666666667
365,80756,00:22:25.933,1345.93333333,1.53333333333
366,80848,00:22:27.466,1347.46666667,1.45
367,80935,00:22:28.916,1348.91666667,3.36666666667
368,81137,00:22:32.283,1352.28333333,2.35
369,81278,00:22:34.633,1354.63333333,2.95
370,81455,00:22:37.583,1357.58333333,2.33333333333
371,81595,00:22:39.916,1359.91666667,4.25
372,81850,00:22:44.166,1364.16666667,2.08333333333
373,81975,00:22:46.250,1366.25,3.36666666667
374,82177,00:22:49.616,1369.61666667,5.58333333333
375,82512,00:22:55.200,1375.2,3.93333333333
376,82748,00:22:59.133,1379.13333333,5.8
377,83096,00:23:04.933,1384.93333333,6.3
378,83474,00:23:11.233,1391.23333333,2.68333333333
379,83635,00:23:13.916,1393.91666667,10.7333333333
380,84279,00:23:24.650,1404.65,6.46666666667
381,84667,00:23:31.116,1411.11666667,2.46666666667
382,84815,00:23:33.583,1413.58333333,4.11666666667
383,85062,00:23:37.700,1417.7,1.96666666667
384,85180,00:23:39.666,1419.66666667,1.96666666667
385,85298,00:23:41.633,1421.63333333,3.78333333333
386,85525,00:23:45.416,1425.41666667,5.4
387,85849,00:23:50.816,1430.81666667,2.0
388,85969,00:23:52.816,1432.81666667,2.53333333333
389,86121,00:23:55.350,1435.35,1.98333333333
390,86240,00:23:57.333,1437.33333333,5.65
391,86579,00:24:02.983,1442.98333333,2.1
392,86705,00:24:05.083,1445.08333333,4.01666666667
393,86946,00:24:09.100,1449.1,3.06666666667
394,87130,00:24:12.166,1452.16666667,2.36666666667
395,87272,00:24:14.533,1454.53333333,3.63333333333
396,87490,00:24:18.166,1458.16666667,2.43333333333
397,87636,00:24:20.600,1460.6,7.45
398,88083,00:24:28.050,1468.05,5.56666666667
399,88417,00:24:33.616,1473.61666667,6.23333333333
400,88791,00:24:39.850,1479.85,4.35
401,89052,00:24:44.200,1484.2,3.11666666667
402,89239,00:24:47.316,1487.31666667,1.21666666667
403,89312,00:24:48.533,1488.53333333,1.66666666667
404,89412,00:24:50.200,1490.2,2.33333333333
405,89552,00:24:52.533,1492.53333333,5.6
406,89888,00:24:58.133,1498.13333333,7.8
407,90356,00:25:05.933,1505.93333333,8.25
408,90851,00:25:14.183,1514.18333333,5.51666666667
409,91182,00:25:19.700,1519.7,6.61666666667
410,91579,00:25:26.316,1526.31666667,6.6
411,91975,00:25:32.916,1532.91666667,8.55
412,92488,00:25:41.466,1541.46666667,10.3333333333
413,93108,00:25:51.800,1551.8,5.6
414,93444,00:25:57.400,1557.4,4.65
415,93723,00:26:02.050,1562.05,4.75
416,94008,00:26:06.800,1566.8,5.0
417,94308,00:26:11.800,1571.8,6.2
418,94680,00:26:18.000,1578.0,8.31666666667
419,95179,00:26:26.316,1586.31666667,13.25
420,95974,00:26:39.566,1599.56666667,9.68333333333
421,96555,00:26:49.250,1609.25,3.83333333333
422,96785,00:26:53.083,1613.08333333,7.78333333333
423,97252,00:27:00.866,1620.86666667,4.46666666667
424,97520,00:27:05.333,1625.33333333,4.86666666667
425,97812,00:27:10.200,1630.2,3.8
426,98040,00:27:14.000,1634.0,2.38333333333
427,98183,00:27:16.383,1636.38333333,16.45
428,99170,00:27:32.833,1652.83333333,2.91666666667
429,99345,00:27:35.750,1655.75,4.13333333333
430,99593,00:27:39.883,1659.88333333,2.28333333333
431,99730,00:27:42.166,1662.16666667,2.81666666667
432,99899,00:27:44.983,1664.98333333,2.9
433,100073,00:27:47.883,1667.88333333,0.816666666667
434,100122,00:27:48.700,1668.7,1.05
435,100185,00:27:49.750,1669.75,1.98333333333
436,100304,00:27:51.733,1671.73333333,3.66666666667
437,100524,00:27:55.400,1675.4,2.7
438,100686,00:27:58.100,1678.1,6.28333333333
439,101063,00:28:04.383,1684.38333333,2.88333333333
440,101236,00:28:07.266,1687.26666667,4.0
441,101476,00:28:11.266,1691.26666667,2.4
442,101620,00:28:13.666,1693.66666667,9.78333333333
443,102207,00:28:23.450,1703.45,14.2
444,103059,00:28:37.650,1717.65,4.4
445,103323,00:28:42.050,1722.05,12.65
446,104082,00:28:54.700,1734.7,2.58333333333
447,104237,00:28:57.283,1737.28333333,1.85
448,104348,00:28:59.133,1739.13333333,3.31666666667
449,104547,00:29:02.450,1742.45,2.43333333333
450,104693,00:29:04.883,1744.88333333,6.2
451,105065,00:29:11.083,1751.08333333,8.91666666667
452,105600,00:29:20.000,1760.0,1.51666666667
453,105691,00:29:21.516,1761.51666667,1.88333333333
454,105804,00:29:23.400,1763.4,1.5
455,105894,00:29:24.900,1764.9,3.31666666667
456,106093,00:29:28.216,1768.21666667,1.08333333333
457,106158,00:29:29.300,1769.3,2.16666666667
458,106288,00:29:31.466,1771.46666667,2.53333333333
459,106440,00:29:34.000,1774.0,1.6
460,106536,00:29:35.600,1775.6,6.63333333333
461,106934,00:29:42.233,1782.23333333,4.01666666667
462,107175,00:29:46.250,1786.25,1.55
463,107268,00:29:47.800,1787.8,2.81666666667
464,107437,00:29:50.616,1790.61666667,1.53333333333
465,107529,00:29:52.150,1792.15,4.58333333333
466,107804,00:29:56.733,1796.73333333,3.03333333333
467,107986,00:29:59.766,1799.76666667,1.48333333333
468,108075,00:30:01.250,1801.25,2.01666666667
469,108196,00:30:03.266,1803.26666667,2.38333333333
470,108339,00:30:05.650,1805.65,3.03333333333
471,108521,00:30:08.683,1808.68333333,1.3
472,108599,00:30:09.983,1809.98333333,5.58333333333
473,108934,00:30:15.566,1815.56666667,0.266666666667
474,108950,00:30:15.833,1815.83333333,0.333333333333
475,108970,00:30:16.166,1816.16666667,10.4666666667
476,109598,00:30:26.633,1826.63333333,5.45
477,109925,00:30:32.083,1832.08333333,5.86666666667
478,110277,00:30:37.950,1837.95,5.88333333333
479,110630,00:30:43.833,1843.83333333,2.71666666667
480,110793,00:30:46.550,1846.55,5.68333333333
481,111134,00:30:52.233,1852.23333333,1.81666666667
482,111243,00:30:54.050,1854.05,1.71666666667
483,111346,00:30:55.766,1855.76666667,1.93333333333
484,111462,00:30:57.700,1857.7,6.78333333333
485,111869,00:31:04.483,1864.48333333,0.633333333333
486,111907,00:31:05.116,1865.11666667,1.8
487,112015,00:31:06.916,1866.91666667,1.83333333333
488,112125,00:31:08.750,1868.75,2.7
489,112287,00:31:11.450,1871.45,2.41666666667
490,112432,00:31:13.866,1873.86666667,2.41666666667
491,112577,00:31:16.283,1876.28333333,6.31666666667
492,112956,00:31:22.600,1882.6,1.75
493,113061,00:31:24.350,1884.35,1.93333333333
494,113177,00:31:26.283,1886.28333333,0.866666666667
495,113229,00:31:27.150,1887.15,2.0
496,113349,00:31:29.150,1889.15,2.86666666667
497,113521,00:31:32.016,1892.01666667,1.88333333333
498,113634,00:31:33.900,1893.9,2.33333333333
499,113774,00:31:36.233,1896.23333333,2.2
500,113906,00:31:38.433,1898.43333333,1.85
501,114017,00:31:40.283,1900.28333333,2.31666666667
502,114156,00:31:42.600,1902.6,3.85
503,114387,00:31:46.450,1906.45,2.73333333333
504,114551,00:31:49.183,1909.18333333,1.3
505,114629,00:31:50.483,1910.48333333,0.25
506,114644,00:31:50.733,1910.73333333,0.916666666667
507,114699,00:31:51.650,1911.65,5.65
508,115038,00:31:57.300,1917.3,2.6
509,115194,00:31:59.900,1919.9,5.61666666667
510,115531,00:32:05.516,1925.51666667,1.85
511,115642,00:32:07.366,1927.36666667,1.75
512,115747,00:32:09.116,1929.11666667,3.05
513,115930,00:32:12.166,1932.16666667,3.48333333333
514,116139,00:32:15.650,1935.65,3.96666666667
515,116377,00:32:19.616,1939.61666667,2.0
516,116497,00:32:21.616,1941.61666667,3.65
517,116716,00:32:25.266,1945.26666667,6.75
518,117121,00:32:32.016,1952.01666667,1.88333333333
519,117234,00:32:33.900,1953.9,1.9
520,117348,00:32:35.800,1955.8,2.23333333333
521,117482,00:32:38.033,1958.03333333,2.23333333333
522,117616,00:32:40.266,1960.26666667,3.35
523,117817,00:32:43.616,1963.61666667,2.21666666667
524,117950,00:32:45.833,1965.83333333,7.93333333333
525,118426,00:32:53.766,1973.76666667,2.96666666667
526,118604,00:32:56.733,1976.73333333,2.53333333333
527,118756,00:32:59.266,1979.26666667,1.9
528,118870,00:33:01.166,1981.16666667,3.63333333333
529,119088,00:33:04.800,1984.8,18.1666666667
530,120178,00:33:22.966,2002.96666667,3.88333333333
531,120411,00:33:26.850,2006.85,3.03333333333
532,120593,00:33:29.883,2009.88333333,2.26666666667
533,120729,00:33:32.150,2012.15,1.56666666667
534,120823,00:33:33.716,2013.71666667,6.86666666667
535,121235,00:33:40.583,2020.58333333,2.2
536,121367,00:33:42.783,2022.78333333,1.33333333333
537,121447,00:33:44.116,2024.11666667,2.05
538,121570,00:33:46.166,2026.16666667,1.73333333333
539,121674,00:33:47.900,2027.9,1.18333333333
540,121745,00:33:49.083,2029.08333333,1.58333333333
541,121840,00:33:50.666,2030.66666667,1.45
542,121927,00:33:52.116,2032.11666667,1.5
543,122017,00:33:53.616,2033.61666667,3.71666666667
544,122240,00:33:57.333,2037.33333333,3.48333333333
545,122449,00:34:00.816,2040.81666667,4.65
546,122728,00:34:05.466,2045.46666667,3.31666666667
547,122927,00:34:08.783,2048.78333333,5.76666666667
548,123273,00:34:14.550,2054.55,0.283333333333
549,123290,00:34:14.833,2054.83333333,0.25
550,123305,00:34:15.083,2055.08333333,0.266666666666
551,123321,00:34:15.350,2055.35,0.25
552,123336,00:34:15.600,2055.6,0.266666666667
553,123352,00:34:15.866,2055.86666667,2.9
554,123526,00:34:18.766,2058.76666667,15.7333333333
555,124470,00:34:34.500,2074.5,1.53333333333
556,124562,00:34:36.033,2076.03333333,5.18333333333
557,124873,00:34:41.216,2081.21666667,1.55
558,124966,00:34:42.766,2082.76666667,1.01666666667
559,125027,00:34:43.783,2083.78333333,1.25
560,125102,00:34:45.033,2085.03333333,2.76666666667
561,125268,00:34:47.800,2087.8,3.16666666667
562,125458,00:34:50.966,2090.96666667,6.26666666667
