Scene Number,Frame Number (Start),Timecode,Start Time (seconds),Length (seconds)
44,7708,00:02:08.546,128.546726342,22.480667762
45,9056,00:02:31.027,151.027394104,8.12172492588
46,9543,00:02:39.149,159.14911903,10.5732517516
47,10177,00:02:49.722,169.722370782,7.82153796763
48,10646,00:02:57.543,177.543908749,8.67206768266
49,11166,00:03:06.215,186.215976432,2.4181727192
50,11311,00:03:08.634,188.634149151,3.08525484864
51,11496,00:03:11.719,191.719404,11.7406454781
52,12200,00:03:23.460,203.460049478,6.47069665552
53,12588,00:03:29.930,209.930746133,17.8277699092
54,13657,00:03:47.758,227.758516043,6.18718675051
55,14028,00:03:53.945,233.945702793,8.88886937473
56,14561,00:04:02.834,242.834572168,8.62203652295
57,15078,00:04:11.456,251.456608691,20.3460049478
58,16298,00:04:31.802,271.802613639,6.9710082526
59,16716,00:04:38.773,278.773621891,2.20137102714
60,16848,00:04:40.974,280.974992918,4.46945026722
61,17116,00:04:45.444,285.444443185,2.71835967745
62,17279,00:04:48.162,288.162802863,14.1754952505
63,18129,00:05:02.338,302.338298113,7.52135100939
64,18580,00:05:09.859,309.859649123,5.63684399373
65,18918,00:05:15.496,315.496493117,28.3176363945
66,20616,00:05:43.814,343.814129511,23.4312597964
67,22021,00:06:07.245,367.245389307,4.5528355334
68,22294,00:06:11.798,371.798224841,4.45277321398
69,22561,00:06:16.250,376.250998055,2.66832851774
70,22721,00:06:18.919,378.919326573,9.52259739769
71,23292,00:06:28.441,388.44192397,13.008101524
72,24072,00:06:41.450,401.450025494,4.20261741544
73,24324,00:06:45.652,405.65264291,5.38668819519
74,24647,00:06:51.039,411.039331105,3.73565992484
75,24871,00:06:54.774,414.77499103,12.2909882348
76,25608,00:07:07.065,427.065979265,3.58556644572
77,25823,00:07:10.651,430.65154571,1.96789228183
78,25941,00:07:12.619,432.619437992,1.7177364833
79,26044,00:07:14.337,434.337174475,3.50218117954
80,26254,00:07:17.839,437.839355655,3.58556644572
81,26469,00:07:21.424,441.424922101,11.8240307442
82,27178,00:07:33.248,453.248952845,10.5565746983
83,27811,00:07:43.805,463.805527543,43.8272959039
84,30439,00:08:27.632,507.632823447,10.4565123789
85,31066,00:08:38.089,518.089335826,11.7239684248
86,31769,00:08:49.813,529.813304251,33.1539818329
87,33757,00:09:22.967,562.967286084,19.5288293392
88,34928,00:09:42.496,582.496115423,4.00249277661
89,35168,00:09:46.498,586.4986082,2.3681415595
90,35310,00:09:48.866,588.866749759,3.0185466357
91,35491,00:09:51.885,591.885296395,6.40398844258
92,35875,00:09:58.289,598.289284837,14.208849357
93,36727,00:10:12.498,612.498134194,2.16801692067
94,36857,00:10:14.666,614.666151115,5.26994882254
95,37173,00:10:19.936,619.936099938,3.91910751043
96,37408,00:10:23.855,623.855207448,3.60224349895
97,37624,00:10:27.457,627.457450947,12.4744358204
98,38372,00:10:39.931,639.931886768,8.60535946972
99,38888,00:10:48.537,648.537246237,4.1359092025
100,39136,00:10:52.673,652.67315544,5.68687515344
101,39477,00:10:58.360,658.360030593,3.08525484864
102,39662,00:11:01.445,661.445285442,3.85239929749
103,39893,00:11:05.297,665.297684739,3.28537948747
104,40090,00:11:08.583,668.583064227,2.71835967745
105,40253,00:11:11.301,671.301423904,2.6016203048
106,40409,00:11:13.903,673.903044209,2.78506789039
107,40576,00:11:16.688,676.688112099,8.80548410855
108,41104,00:11:25.493,685.493596208,4.15258625574
109,41353,00:11:29.646,689.646182464,6.28724906993
110,41730,00:11:35.933,695.933431534,4.05252393632
111,41973,00:11:39.985,699.98595547,3.96913867014
112,42211,00:11:43.955,703.95509414,4.48612732045
113,42480,00:11:48.441,708.441221461,4.23597152192
114,42734,00:11:52.677,712.677192982,2.03460049478
115,42856,00:11:54.711,714.711793477,7.23784110438
116,43290,00:12:01.949,721.949634582,6.62079013465
117,43687,00:12:08.570,728.570424716,6.60411308141
118,44083,00:12:15.174,735.174537798,6.58743602818
119,44478,00:12:21.761,741.761973826,6.75420656053
120,44883,00:12:28.516,748.516180386,6.17050969728
121,45253,00:12:34.686,754.686690084,8.78880705531
122,45780,00:12:43.475,763.475497139,8.08837081941
123,46265,00:12:51.563,771.563867958,2.30143334655
124,46403,00:12:53.865,773.865301305,1.83447585595
125,46513,00:12:55.699,775.699777161,3.35208770041
126,46714,00:12:59.051,779.051864861,2.26807924008
127,46850,00:13:01.319,781.319944101,7.00436235907
128,47270,00:13:08.324,788.32430646,8.75545294884
129,47795,00:13:17.079,797.079759409,6.43734254905
130,48181,00:13:23.517,803.517101958,15.40959719
131,49105,00:13:38.926,818.926699148,2.55158914509
132,49258,00:13:41.478,821.478288293,4.70292901252
133,49540,00:13:46.181,826.181217306,2.96851547599
134,49718,00:13:49.149,829.149732782,3.40211886012
135,49922,00:13:52.551,832.551851642,12.8246539384
136,50691,00:14:05.376,845.37650558,2.80174494363
137,50859,00:14:08.178,848.178250524,6.00373916492
138,51219,00:14:14.181,854.181989689,2.10130870772
139,51345,00:14:16.283,856.283298397,14.208849357
140,52197,00:14:30.492,870.492147754,3.08525484864
141,52382,00:14:33.577,873.577402602,1.63435121712
142,52480,00:14:35.211,875.211753819,1.83447585595
143,52590,00:14:37.046,877.046229675,6.10380148434
144,52956,00:14:43.150,883.15003116,2.33478745302
145,53096,00:14:45.484,885.484818613,1.75109058977
146,53201,00:14:47.235,887.235909203,1.50093479123
147,53291,00:14:48.736,888.736843994,12.9247162578
148,54066,00:15:01.661,901.661560252,9.20573338621
149,54618,00:15:10.867,910.867293638,8.10504787264
150,55104,00:15:18.972,918.97234151,17.0606254603
151,56127,00:15:36.032,936.032966971,14.9092855929
152,57021,00:15:50.942,950.942252564,13.2582573225
153,57816,00:16:04.200,964.200509886,9.82278435594
154,58405,00:16:14.023,974.023294242,3.18531716805
155,58596,00:16:17.208,977.20861141,6.37063433611
156,58978,00:16:23.579,983.579245746,7.43796574321
157,59424,00:16:31.017,991.017211489,5.00311597077
158,59724,00:16:36.020,996.02032746,4.58618963987
159,59999,00:16:40.606,1000.6065171,6.58743602818
160,60394,00:16:47.193,1007.19395313,4.61954374634
161,60671,00:16:51.813,1011.81349687,5.78693747285
162,61018,00:16:57.600,1017.60043435,2.21804808037
163,61151,00:16:59.818,1019.81848243,5.42004230166
164,61476,00:17:05.238,1025.23852473,5.88699979227
165,61829,00:17:11.125,1031.12552452,3.28537948747
166,62026,00:17:14.410,1034.41090401,12.3243423413
167,62765,00:17:26.735,1046.73524635,5.58681283402
168,63100,00:17:32.322,1052.32205918,8.05501671293
169,63583,00:17:40.377,1060.3770759,4.35271089457
170,63844,00:17:44.729,1064.72978679,6.93765414613
171,64260,00:17:51.667,1071.66744094,4.90305365135
172,64554,00:17:56.570,1076.57049459,4.51948142693
173,64825,00:18:01.089,1081.08997602,3.55221233924
174,65038,00:18:04.642,1084.64218836,6.92097709289
175,65453,00:18:11.563,1091.56316545,2.93516136952
176,65629,00:18:14.498,1094.49832682,4.35271089457
177,65890,00:18:18.851,1098.85103771,1.40087247181
178,65974,00:18:20.251,1100.25191018,2.75171378392
179,66139,00:18:23.003,1103.00362397,2.26807924008
180,66275,00:18:25.271,1105.27170321,4.56951258663
181,66549,00:18:29.841,1109.8412158,2.88513020981
182,66722,00:18:32.726,1112.726346,17.9111551753
183,67796,00:18:50.637,1130.63750118,3.10193190188
184,67982,00:18:53.739,1133.73943308,7.28787226408
185,68419,00:19:01.027,1141.02730535,5.16988650313
186,68729,00:19:06.197,1146.19719185,4.85302249164
187,69020,00:19:11.050,1151.05021434,2.33478745302
188,69160,00:19:13.385,1153.38500179,4.26932562839
189,69416,00:19:17.654,1157.65432742,6.95433119937
190,69833,00:19:24.608,1164.60865862,11.874061904
191,70545,00:19:36.482,1176.48272053,9.1056710668
192,71091,00:19:45.588,1185.58839159,5.87032273903
193,71443,00:19:51.458,1191.45871433,4.68625195928
194,71724,00:19:56.144,1196.14496629,6.88762298642
195,72137,00:20:03.032,1203.03258928,4.95308481106
196,72434,00:20:07.985,1207.98567409,4.90305365135
197,72728,00:20:12.888,1212.88872774,3.36876475365
198,72930,00:20:16.257,1216.25749249,8.22178724529
199,73423,00:20:24.479,1224.47927974,4.25264857515
200,73678,00:20:28.731,1228.73192831,5.55345872755
201,74011,00:20:34.285,1234.28538704,2.05127754801
202,74134,00:20:36.336,1236.33666459,3.96913867014
203,74372,00:20:40.305,1240.30580326,4.90305365135
204,74666,00:20:45.208,1245.20885691,7.65476743527
205,75125,00:20:52.863,1252.86362435,2.6016203048
206,75281,00:20:55.465,1255.46524465,3.21867127453
207,75474,00:20:58.683,1258.68391593,3.61892055219
208,75691,00:21:02.302,1262.30283648,7.00436235907
209,76111,00:21:09.307,1269.30719884,11.1235945083
210,76778,00:21:20.430,1280.43079335,10.4064812192
211,77402,00:21:30.837,1290.83727456,2.90180726304
212,77576,00:21:33.739,1293.73908183,6.92097709289
213,77991,00:21:40.660,1300.66005892,3.70230581837
214,78213,00:21:44.362,1304.36236474,3.20199422129
215,78405,00:21:47.564,1307.56435896,5.13653239665
216,78713,00:21:52.700,1312.70089136,3.7189828716
217,78936,00:21:56.419,1316.41987423,8.25514135176
218,79431,00:22:04.675,1324.67501558,5.47007346137
219,79759,00:22:10.145,1330.14508904,2.38481861273
220,79902,00:22:12.529,1332.52990765,3.7189828716
221,80125,00:22:16.248,1336.24889053,3.83572224425
222,80355,00:22:20.084,1340.08461277,11.3904273601
223,81038,00:22:31.475,1351.47504013,34.6382395709
224,83115,00:23:06.113,1386.1132797,82.9349857421
225,88088,00:24:29.048,1469.04826544,0.250155798538
226,88103,00:24:29.298,1469.29842124,0.700436235907
227,88145,00:24:29.998,1469.99885748,2.4181727192
228,88290,00:24:32.417,1472.4170302,7.25451815761
229,88725,00:24:39.671,1479.67154835,2.96851547599
230,88903,00:24:42.640,1482.64006383,0.733790342379
231,88947,00:24:43.373,1483.37385417,0.383572224426
232,88970,00:24:43.757,1483.7574264,1.00062319415
233,89030,00:24:44.758,1484.75804959,0.550342756784
234,89063,00:24:45.308,1485.30839235,0.383572224426
235,89086,00:24:45.691,1485.69196457,0.250155798538
236,89101,00:24:45.942,1485.94212037,0.300186958246
237,89119,00:24:46.242,1486.24230733,0.400249277661
238,89143,00:24:46.642,1486.64255661,0.250155798538
239,89158,00:24:46.892,1486.89271241,0.466957490605
240,89186,00:24:47.359,1487.3596699,0.900560874738
241,89240,00:24:48.260,1488.26023077,2.01792344154
242,89361,00:24:50.278,1490.27815421,7.25451815761
243,89796,00:24:57.532,1497.53267237,0.633728022964
244,89834,00:24:58.166,1498.16640039,1.78444469624
245,89941,00:24:59.950,1499.95084509,0.483634543841
246,89970,00:25:00.434,1500.43447963,0.333541064718
247,89990,00:25:00.768,1500.7680207,1.56764300417
248,90084,00:25:02.335,1502.3356637,0.683759182672
249,90125,00:25:03.019,1503.01942288,0.93391498121
250,90181,00:25:03.953,1503.95333787,0.416926330897
251,90206,00:25:04.370,1504.3702642,0.817175608559
252,90255,00:25:05.187,1505.18743981,1.61767416388
253,90352,00:25:06.805,1506.80511397,4.11923214926
254,90599,00:25:10.924,1510.92434612,0.300186958246
255,90617,00:25:11.224,1511.22453308,102.747324986
256,96778,00:26:53.971,1613.97185806,117.339746568
257,103814,00:28:51.311,1731.31160463,43.977389383
258,106451,00:29:35.288,1775.28899401,10.1396483674
259,107059,00:29:45.428,1785.42864238,12.4577587672
260,107806,00:29:57.886,1797.88640115,17.9278322286
261,108881,00:30:15.814,1815.81423338,10.8567616566
262,109532,00:30:26.670,1826.67099503,37.3732763016
263,111773,00:31:04.044,1864.04427133,2.3681415595
264,111915,00:31:06.412,1866.41241289,14.4756822088
265,112783,00:31:20.888,1880.8880951,0.600373916492
266,112819,00:31:21.488,1881.48846902,1.86782996242
267,112931,00:31:23.356,1883.35629898,0.300186958246
268,112949,00:31:23.656,1883.65648594,0.266832851774
269,112965,00:31:23.923,1883.92331879,4.70292901252
270,113247,00:31:28.626,1888.6262478,1.08400846033
271,113312,00:31:29.710,1889.71025626,2.16801692067
272,113442,00:31:31.878,1891.87827319,2.95183842275
273,113619,00:31:34.830,1894.83011161,1.88450701566
274,113732,00:31:36.714,1896.71461862,1.35084131211
275,113813,00:31:38.065,1898.06545994,1.23410193946
276,113887,00:31:39.299,1899.29956188,1.10068551357
277,113953,00:31:40.400,1900.40024739,1.73441353653
278,114057,00:31:42.134,1902.13466093,2.25140218685
279,114192,00:31:44.386,1904.38606311,3.08525484864
280,114377,00:31:47.471,1907.47131796,2.10130870772
281,114503,00:31:49.572,1909.57262667,2.10130870772
282,114629,00:31:51.673,1911.67393538,1.98456933507
283,114748,00:31:53.658,1913.65850471,4.46945026722
284,115016,00:31:58.127,1918.12795498,1.36751836534
285,115098,00:31:59.495,1919.49547334,1.03397730063
286,115160,00:32:00.529,1920.52945064,0.633728022964
287,115198,00:32:01.163,1921.16317867,1.36751836534
288,115280,00:32:02.530,1922.53069703,3.03522368893
289,115462,00:32:05.565,1925.56592072,0.717113289143
290,115505,00:32:06.283,1926.28303401,1.23410193946
291,115579,00:32:07.517,1927.51713595,1.58432005741
292,115674,00:32:09.101,1929.10145601,1.58432005741
293,115769,00:32:10.685,1930.68577607,2.1846939739
294,115900,00:32:12.870,1932.87047004,1.7177364833
295,116003,00:32:14.588,1934.58820652,4.35271089457
296,116264,00:32:18.940,1938.94091742,1.96789228183
297,116382,00:32:20.908,1940.9088097,2.63497441127
298,116540,00:32:23.543,1943.54378411,11.9574471701
299,117257,00:32:35.501,1955.50123128,4.65289785281
300,117536,00:32:40.154,1960.15412913,4.1359092025
301,117784,00:32:44.290,1964.29003834,2.96851547599
302,117962,00:32:47.258,1967.25855381,1.9512152286
303,118079,00:32:49.209,1969.20976904,1.08400846033
304,118144,00:32:50.293,1970.2937775,3.95246161691
305,118381,00:32:54.246,1974.24623912,3.80236813778
306,118609,00:32:58.048,1978.04860726,2.30143334655
307,118747,00:33:00.350,1980.3500406,2.4181727192
308,118892,00:33:02.768,1982.76821332,1.31748720564
309,118971,00:33:04.085,1984.08570053,4.85302249164
310,119262,00:33:08.938,1988.93872302,14.9926708591
311,120161,00:33:23.931,2003.93139388,2.8350990501
312,120331,00:33:26.766,2006.76649293,1.51761184447
313,120422,00:33:28.284,2008.28410477,1.73441353653
314,120526,00:33:30.018,2010.01851831,7.6214133288
315,120983,00:33:37.639,2017.63993164,2.23472513361
316,121117,00:33:39.874,2019.87465677,3.83572224425
317,121347,00:33:43.710,2023.71037902,2.15133986743
318,121476,00:33:45.861,2025.86171888,3.58556644572
319,121691,00:33:49.447,2029.44728533,2.48488093215
320,121840,00:33:51.932,2031.93216626,4.05252393632
321,122083,00:33:55.984,2035.9846902,2.23472513361
322,122217,00:33:58.219,2038.21941533,0.250155798538
323,122232,00:33:58.469,2038.46957113,0.333541064718
324,122252,00:33:58.803,2038.80311219,0.800498555323
325,122300,00:33:59.603,2039.60361075,1.85115290918
326,122411,00:34:01.454,2041.45476366,3.70230581837
327,122633,00:34:05.157,2045.15706948,3.36876475365
328,122835,00:34:08.525,2048.52583423,3.46882707306
329,123043,00:34:11.994,2051.9946613,4.91973070459
330,123338,00:34:16.914,2056.91439201,0.833852661794
331,123388,00:34:17.748,2057.74824467,1.33416425887
332,123468,00:34:19.082,2059.08240893,1.93453817536
333,123584,00:34:21.016,2061.0169471,1.1173625668
334,123651,00:34:22.134,2062.13430967,6.47069665552
335,124039,00:34:28.605,2068.60500633,3.28537948747
336,124236,00:34:31.890,2071.89038581,1.78444469624
337,124343,00:34:33.674,2073.67483051,3.46882707306
338,124551,00:34:37.143,2077.14365758,14.6591297943
339,125430,00:34:51.802,2091.80278738,3.95246161691
340,125667,00:34:55.755,2095.75524899,33.3207523653
341,127665,00:35:29.076,2129.07600136,50.2479613997
342,130678,00:36:19.323,2179.32396276,3.35208770041
343,130879,00:36:22.676,2182.67605046,18.0612486545
344,131962,00:36:40.737,2200.73729911,5.72022925991
345,132305,00:36:46.457,2206.45752837,12.4744358204
346,133053,00:36:58.931,2218.93196419,25.2157044927
347,134565,00:37:24.147,2244.14766869,2.66832851774
348,134725,00:37:26.815,2246.81599721,6.88762298642
349,135138,00:37:33.703,2253.70362019,5.78693747285
350,135485,00:37:39.490,2259.49055766,6.5540819217
351,135878,00:37:46.044,2266.04463959,2.78506789039
352,136045,00:37:48.829,2268.82970748,2.00124638831
353,136165,00:37:50.830,2270.83095386,4.18594036221
354,136416,00:37:55.016,2275.01689423,10.1062942609
355,137022,00:38:05.123,2285.12318849,14.9926708591
356,137921,00:38:20.115,2300.11585935,13.8419541858
357,138751,00:38:33.957,2313.95781353,1.85115290918
358,138862,00:38:35.808,2315.80896644,5.97038505845
359,139220,00:38:41.779,2321.7793515,4.63622079958
360,139498,00:38:46.415,2326.4155723,3.15196306158
361,139687,00:38:49.567,2329.56753536,3.43547296659
362,139893,00:38:53.003,2333.00300833,19.3120276472
363,141051,00:39:12.315,2352.31503598,12.2909882348
364,141788,00:39:24.606,2364.60602421,3.30205654071
365,141986,00:39:27.908,2367.90808075,6.30392612317
366,142364,00:39:34.212,2374.21200687,4.33603384133
367,142624,00:39:38.548,2378.54804072,2.55158914509
368,142777,00:39:41.099,2381.09962986,3.03522368893
369,142959,00:39:44.134,2384.13485355,7.75482975469
370,143424,00:39:51.889,2391.8896833,2.73503673069
371,143588,00:39:54.624,2394.62472003,8.42191188412
372,144093,00:40:03.046,2403.04663192,3.7189828716
373,144316,00:40:06.765,2406.76561479,6.20386380375
374,144688,00:40:12.969,2412.96947859,3.43547296659
375,144894,00:40:16.404,2416.40495156,5.52010462108
376,145225,00:40:21.925,2421.92505618,12.8246539384
377,145994,00:40:34.749,2434.74971012,3.68562876513
378,146215,00:40:38.435,2438.43533889,3.50218117954
379,146425,00:40:41.937,2441.93752006,35.4387381263
380,148550,00:41:17.376,2477.37625819,15.6597529885
381,149489,00:41:33.036,2493.03601118,7.60473627557
382,149945,00:41:40.640,2500.64074746,2.63497441127
383,150103,00:41:43.275,2503.27572187,4.70292901252
384,150385,00:41:47.978,2507.97865088,7.22116405114
385,150818,00:41:55.199,2515.19981493,2.50155798538
386,150968,00:41:57.701,2517.70137292,1.86782996242
387,151080,00:41:59.569,2519.56920288,3.45215001983
388,151287,00:42:03.021,2523.0213529,10.2897418465
389,151904,00:42:13.311,2533.31109474,2.06795460125
390,152028,00:42:15.379,2535.37904935,7.08774762525
391,152453,00:42:22.466,2542.46679697,20.8629935981
392,153704,00:42:43.329,2563.32979057,10.8734387098
393,154356,00:42:54.203,2574.20322928,11.8907389572
394,155069,00:43:06.093,2586.09396824,5.10317829018
395,155375,00:43:11.197,2591.19714653,3.33541064718
396,155575,00:43:14.532,2594.53255717,2.20137102714
397,155707,00:43:16.733,2596.7339282,4.06920098956
398,155951,00:43:20.803,2600.80312919,4.06920098956
399,156195,00:43:24.872,2604.87233018,5.77026041962
400,156541,00:43:30.642,2610.6425906,7.00436235907
401,156961,00:43:37.646,2617.64695296,2.33478745302
402,157101,00:43:39.981,2619.98174041,2.66832851774
403,157261,00:43:42.650,2622.65006893,3.10193190188
404,157447,00:43:45.752,2625.75200083,3.83572224425
405,157677,00:43:49.587,2629.58772308,5.25327176931
406,157992,00:43:54.840,2634.84099484,0.917237927973
407,158047,00:43:55.758,2635.75823277,4.18594036221
408,158298,00:43:59.944,2639.94417313,10.8400846033
409,158948,00:44:10.784,2650.78425774,4.46945026722
410,159216,00:44:15.253,2655.25370801,3.36876475365
411,159418,00:44:18.622,2658.62247276,2.56826619833
412,159572,00:44:21.190,2661.19073896,14.6257756879
413,160449,00:44:35.816,2675.81651465,2.25140218684
414,160584,00:44:38.067,2678.06791683,8.72209884237
415,161107,00:44:46.790,2686.79001567,2.05127754801
416,161230,00:44:48.841,2688.84129322,1.86782996242
417,161342,00:44:50.709,2690.70912318,2.16801692067
418,161472,00:44:52.877,2692.87714011,4.00249277661
419,161712,00:44:56.879,2696.87963288,2.56826619833
420,161866,00:44:59.447,2699.44789908,4.30267973486
421,162124,00:45:03.750,2703.75057882,9.48924329122
422,162693,00:45:13.239,2713.23982211,1.41754952505
423,162778,00:45:14.657,2714.65737163,2.10130870772
424,162904,00:45:16.758,2716.75868034,4.83634543841
425,163194,00:45:21.595,2721.59502578,8.07169376617
426,163678,00:45:29.666,2729.66671954,20.9797329707
427,164936,00:45:50.646,2750.64645251,11.2236568278
428,165609,00:46:01.870,2761.87010934,1.91786112213
429,165724,00:46:03.787,2763.78797046,1.80112174948
430,165832,00:46:05.589,2765.58909221,1.60099711065
431,165928,00:46:07.190,2767.19008932,1.1173625668
432,165995,00:46:08.307,2768.30745189,7.22116405114
433,166428,00:46:15.528,2775.52861594,7.77150680792
434,166894,00:46:23.300,2783.30012275,1.75109058977
435,166999,00:46:25.051,2785.05121334,0.600373916492
436,167035,00:46:25.651,2785.65158726,1.15071667328
437,167104,00:46:26.802,2786.80230393,0.617050969728
438,167141,00:46:27.419,2787.4193549,0.250155798538
439,167156,00:46:27.669,2787.6695107,6.7375295073
440,167560,00:46:34.407,2794.40704021,3.36876475365
441,167762,00:46:37.775,2797.77580496,3.31873359394
442,167961,00:46:41.094,2801.09453855,0.717113289143
443,168004,00:46:41.811,2801.81165184,1.08400846033
444,168069,00:46:42.895,2802.8956603,3.26870243423
445,168265,00:46:46.164,2806.16436274,1.21742488622
446,168338,00:46:47.381,2807.38178762,4.98643891753
447,168637,00:46:52.368,2812.36822654,2.65165146451
448,168796,00:46:55.019,2815.01987801,0.316864011482
449,168815,00:46:55.336,2815.33674202,0.416926330897
450,168840,00:46:55.753,2815.75366835,2.46820387891
451,168988,00:46:58.221,2818.22187223,0.350218117953
452,169009,00:46:58.572,2818.57209034,1.20074783298
453,169081,00:46:59.772,2819.77283818,1.08400846033
454,169146,00:47:00.856,2820.85684664,0.250155798538
455,169161,00:47:01.107,2821.10700244,1.86782996242
456,169273,00:47:02.974,2822.9748324,0.316864011482
457,169292,00:47:03.291,2823.29169641,3.58556644572
458,169507,00:47:06.877,2826.87726286,1.60099711065
459,169603,00:47:08.478,2828.47825997,2.16801692067
460,169733,00:47:10.646,2830.64627689,1.5342888977
461,169825,00:47:12.180,2832.18056578,0.93391498121
462,169881,00:47:13.114,2833.11448077,0.717113289143
463,169924,00:47:13.831,2833.83159406,1.5342888977
464,170016,00:47:15.365,2835.36588295,1.08400846033
465,170081,00:47:16.449,2836.44989141,1.25077899269
466,170156,00:47:17.700,2837.70067041,3.80236813778
467,170384,00:47:21.503,2841.50303854,2.30143334655
468,170522,00:47:23.804,2843.80447189,4.76963722546
469,170808,00:47:28.574,2848.57410912,0.867206768266
470,170860,00:47:29.441,2849.44131588,0.900560874738
471,170914,00:47:30.341,2850.34187676,0.266832851774
472,170930,00:47:30.608,2850.60870961,0.250155798538
473,170945,00:47:30.858,2850.85886541,0.483634543841
474,170974,00:47:31.342,2851.34249995,0.266832851774
475,170990,00:47:31.609,2851.6093328,3.13528600835
476,171178,00:47:34.744,2854.74461881,0.817175608559
477,171227,00:47:35.561,2855.56179442,0.750467395615
478,171272,00:47:36.312,2856.31226182,1.16739372651
479,171342,00:47:37.479,2857.47965554,1.01730024739
480,171403,00:47:38.496,2858.49695579,1.88450701566
481,171516,00:47:40.381,2860.38146281,5.50342756784
482,171846,00:47:45.884,2865.88489037,0.750467395615
483,171891,00:47:46.635,2866.63535777,2.40149566597
484,172035,00:47:49.036,2869.03685344,2.05127754801
485,172158,00:47:51.088,2871.08813098,1.13403962004
486,172226,00:47:52.222,2872.2221706,2.10130870772
487,172352,00:47:54.323,2874.32347931,0.550342756784
488,172385,00:47:54.873,2874.87382207,0.516988650313
489,172416,00:47:55.390,2875.39081072,1.85115290918
490,172527,00:47:57.241,2877.24196363,0.500311597077
491,172557,00:47:57.742,2877.74227523,0.28350990501
492,172574,00:47:58.025,2878.02578513,1.16739372651
493,172644,00:47:59.193,2879.19317886,2.48488093215
494,172793,00:48:01.678,2881.67805979,1.31748720564
495,172872,00:48:02.995,2882.99554699,1.16739372651
496,172942,00:48:04.162,2884.16294072,1.83447585595
497,173052,00:48:05.997,2885.99741658,1.25077899269
498,173127,00:48:07.248,2887.24819557,1.16739372651
499,173197,00:48:08.415,2888.4155893,2.00124638831
500,173317,00:48:10.416,2890.41683568,1.00062319415
501,173377,00:48:11.417,2891.41745888,1.33416425887
502,173457,00:48:12.751,2892.75162314,3.23534832776
503,173651,00:48:15.986,2895.98697147,2.45152682568
504,173798,00:48:18.438,2898.43849829,2.25140218685
505,173933,00:48:20.689,2900.68990048,1.26745604593
506,174009,00:48:21.957,2901.95735652,4.75296017223
507,174294,00:48:26.710,2906.7103167,1.48425773799
508,174383,00:48:28.194,2908.19457443,2.10130870772
509,174509,00:48:30.295,2910.29588314,1.70105943006
510,174611,00:48:31.996,2911.99694257,1.56764300417
511,174705,00:48:33.564,2913.56458558,1.78444469624
512,174812,00:48:35.349,2915.34903027,4.21929446868
513,175065,00:48:39.568,2919.56832474,0.917237927974
514,175120,00:48:40.485,2920.48556267,3.96913867014
515,175358,00:48:44.454,2924.45470134,1.36751836534
516,175440,00:48:45.822,2925.8222197,0.717113289144
517,175483,00:48:46.539,2926.53933299,5.18656355636
518,175794,00:48:51.725,2931.72589655,3.08525484864
519,175979,00:48:54.811,2934.8111514,14.9593167526
520,176876,00:49:09.770,2949.77046815,1.55096595094
521,176969,00:49:11.321,2951.3214341,2.51823503862
