Scene Number,Frame Number (Start),Timecode,Start Time (seconds),Length (seconds)
179,32937,00:09:10.255,550.255089828,7.53453701042
180,33388,00:09:17.789,557.789626838,6.46533441914
181,33775,00:09:24.254,564.254961257,7.51783071994
182,34225,00:09:31.772,571.772791977,4.27681036512
183,34481,00:09:36.049,576.049602342,2.221936635
184,34614,00:09:38.271,578.271538977,4.19327891268
185,34865,00:09:42.464,582.46481789,3.90927197437
186,35099,00:09:46.374,586.374089864,5.51307586129
187,35429,00:09:51.887,591.887165726,3.62526503606
188,35646,00:09:55.512,595.512430762,7.03334829576
189,36067,00:10:02.545,602.545779058,7.88536911069
190,36539,00:10:10.431,610.431148168,3.24102035482
191,36733,00:10:13.672,613.672168523,5.61331360422
192,37069,00:10:19.285,619.285482127,5.16224376102
193,37378,00:10:24.447,624.447725888,3.05725115944
194,37561,00:10:27.504,627.504977048,5.86390796155
195,37912,00:10:33.368,633.368885009,5.44625069933
196,38238,00:10:38.815,638.815135709,11.143095756
197,38905,00:10:49.958,649.958231465,4.94506198467
198,39201,00:10:54.903,654.903293449,9.18845976881
199,39751,00:11:04.091,664.091753218,5.26248150395
200,40066,00:11:09.354,669.354234722,4.66105504636
201,40345,00:11:14.015,674.015289768,4.61093617489
202,40621,00:11:18.626,678.626225943,6.96652313381
203,41038,00:11:25.592,685.592749077,4.51069843196
204,41308,00:11:30.103,690.103447509,8.13596346802
205,41795,00:11:38.239,698.239410977,2.75653793064
206,41960,00:11:40.995,700.995948908,3.20760777384
207,42152,00:11:44.203,704.203556682,3.15748890237
208,42341,00:11:47.361,707.361045584,1.77086679181
209,42447,00:11:49.131,709.131912376,1.1861466247
210,42518,00:11:50.318,710.318059,4.41046068903
211,42782,00:11:54.728,714.728519689,2.70641905918
212,42944,00:11:57.434,717.434938749,1.80427937278
213,43052,00:11:59.239,719.239218121,2.62288760673
214,43209,00:12:01.862,721.862105728,6.14791489986
215,43577,00:12:08.010,728.010020628,5.27918779444
216,43893,00:12:13.289,733.289208422,5.02859343711
217,44194,00:12:18.317,738.31780186,7.25053007212
218,44628,00:12:25.568,745.568331932,6.84957910039
219,45038,00:12:32.417,752.417911032,3.05725115944
220,45221,00:12:35.475,755.475162192,1.25297178666
221,45296,00:12:36.728,756.728133978,3.62526503606
222,45513,00:12:40.353,760.353399014,1.67062904887
223,45613,00:12:42.024,762.024028063,3.92597826486
224,45848,00:12:45.950,765.950006328,2.40570583038
225,45992,00:12:48.355,768.355712158,4.44387327001
226,46258,00:12:52.799,772.799585428,4.87823682271
227,46550,00:12:57.677,777.677822251,0.751783071993
228,46595,00:12:58.429,778.429605323,2.30546808745
229,46733,00:13:00.735,780.735073411,1.50356614399
230,46823,00:13:02.238,782.238639555,1.62051017741
231,46920,00:13:03.859,783.859149732,3.92597826486
232,47155,00:13:07.785,787.785127997,1.50356614399
233,47245,00:13:09.288,789.288694141,1.16944033421
234,47315,00:13:10.458,790.458134475,3.04054486895
235,47497,00:13:13.498,793.498679344,2.13840518256
236,47625,00:13:15.637,795.637084526,1.77086679181
237,47731,00:13:17.407,797.407951318,2.221936635
238,47864,00:13:19.629,799.629887953,2.15511147305
239,47993,00:13:21.784,801.784999426,1.97134227767
240,48111,00:13:23.756,803.756341704,1.83769195376
241,48221,00:13:25.594,805.594033658,2.3722932494
242,48363,00:13:27.966,807.966326907,4.39375439854
243,48626,00:13:32.360,812.360081306,2.33888066842
244,48766,00:13:34.698,814.698961974,2.60618131624
245,48922,00:13:37.305,817.30514329,2.03816743963
246,49044,00:13:39.343,819.34331073,6.64910361452
247,49442,00:13:45.992,825.992414345,5.44625069933
248,49768,00:13:51.438,831.438665044,3.15748890237
249,49957,00:13:54.596,834.596153946,3.69209019801
250,50178,00:13:58.288,838.288244144,3.04054486895
251,50360,00:14:01.328,841.328789013,3.39137696922
252,50563,00:14:04.720,844.720165982,3.09066374042
253,50748,00:14:07.810,847.810829723,2.55606244478
254,50901,00:14:10.366,850.366892168,2.13840518256
255,51029,00:14:12.505,852.50529735,2.3722932494
256,51171,00:14:14.877,854.8775906,1.36991582008
257,51253,00:14:16.247,856.24750642,2.80665680211
258,51421,00:14:19.054,859.054163222,4.29351665561
259,51678,00:14:23.347,863.347679877,2.63959389722
260,51836,00:14:25.987,865.987273775,2.28876179696
261,51973,00:14:28.276,868.276035572,1.97134227767
262,52091,00:14:30.247,870.247377849,2.02146114914
263,52212,00:14:32.268,872.268838998,2.17181776354
264,52342,00:14:34.440,874.440656762,1.3365032391
265,52422,00:14:35.777,875.777160001,1.10261517226
266,52488,00:14:36.879,876.879775173,1.08590888177
267,52553,00:14:37.965,877.965684055,1.83769195376
268,52663,00:14:39.803,879.803376009,12.8304310954
269,53431,00:14:52.633,892.633807104,2.40570583038
270,53575,00:14:55.039,895.039512935,3.67538390752
271,53795,00:14:58.714,898.714896842,3.34125809775
272,53995,00:15:02.056,902.05615494,4.1598663317
273,54244,00:15:06.216,906.216021271,3.04054486895
274,54426,00:15:09.256,909.25656614,1.98804856816
275,54545,00:15:11.244,911.244614709,12.7803122239
276,55310,00:15:24.024,924.024926932,2.80665680211
277,55478,00:15:26.831,926.831583735,4.02621600779
278,55719,00:15:30.857,930.857799742,1.93792969669
279,55835,00:15:32.795,932.795729439,2.12169889207
280,55962,00:15:34.917,934.917428331,3.94268455534
281,56198,00:15:38.860,938.860112886,2.87348196406
282,56370,00:15:41.733,941.733594851,2.17181776354
283,56500,00:15:43.905,943.905412614,2.08828631109
284,56625,00:15:45.993,945.993698925,6.26485893328
285,57000,00:15:52.258,952.258557858,4.49399214147
286,57269,00:15:56.752,956.75255,1.98804856816
287,57388,00:15:58.740,958.740598568,4.17657262219
288,57638,00:16:02.917,962.91717119,3.74220906948
289,57862,00:16:06.659,966.65938026,5.22906892298
290,58175,00:16:11.888,971.888449183,3.8591531029
291,58406,00:16:15.747,975.747602286,2.42241212087
292,58551,00:16:18.170,978.170014407,2.45582470185
293,58698,00:16:20.625,980.625839108,1.67062904887
294,58798,00:16:22.296,982.296468157,2.65630018771
295,58957,00:16:24.952,984.952768345,6.03097086644
296,59318,00:16:30.983,990.983739211,1.38662211057
297,59401,00:16:32.370,992.370361322,1.38662211057
298,59484,00:16:33.756,993.756983433,1.75416050132
299,59589,00:16:35.511,995.511143934,2.77324422113
300,59755,00:16:38.284,998.284388155,2.08828631109
301,59880,00:16:40.372,1000.37267447,1.93792969669
302,59996,00:16:42.310,1002.31060416,1.67062904887
303,60096,00:16:43.981,1003.98123321,3.72550277899
304,60319,00:16:47.706,1007.70673599,3.20760777384
305,60511,00:16:50.914,1010.91434376,4.12645375072
306,60758,00:16:55.040,1015.04079752,1.80427937278
307,60866,00:16:56.845,1016.84507689,2.90689454504
308,61040,00:16:59.751,1019.75197143,9.08822202588
309,61584,00:17:08.840,1028.84019346,1.65392275839
310,61683,00:17:10.494,1030.49411622,0.751783071993
311,61728,00:17:11.245,1031.24589929,1.50356614399
312,61818,00:17:12.749,1032.74946543,2.40570583038
313,61962,00:17:15.155,1035.15517126,2.63959389722
314,62120,00:17:17.794,1037.79476516,2.42241212087
315,62265,00:17:20.217,1040.21717728,6.64910361452
316,62663,00:17:26.866,1046.8662809,2.68971276869
317,62824,00:17:29.555,1049.55599366,2.12169889207
318,62951,00:17:31.677,1051.67769256,10.2409560696
319,63564,00:17:41.918,1061.91864863,3.77562165046
320,63790,00:17:45.694,1065.69427028,3.35796438824
321,63991,00:17:49.052,1069.05223467,4.64434875587
322,64269,00:17:53.696,1073.69658342,4.67776133685
323,64549,00:17:58.374,1078.37434476,3.90927197437
324,64783,00:18:02.283,1082.28361673,1.92122340621
325,64898,00:18:04.204,1084.20484014,1.52027243448
326,64989,00:18:05.725,1085.72511257,2.68971276869
327,65150,00:18:08.414,1088.41482534,2.68971276869
328,65311,00:18:11.104,1091.10453811,3.24102035482
329,65505,00:18:14.345,1094.34555847,2.58947502576
330,65660,00:18:16.935,1096.93503349,3.80903423143
331,65888,00:18:20.744,1100.74406772,2.10499260158
332,66014,00:18:22.849,1102.84906032,3.05725115944
333,66197,00:18:25.906,1105.90631148,3.95939084583
334,66434,00:18:29.865,1109.86570233,2.72312534967
335,66597,00:18:32.588,1112.58882768,8.65385847317
336,67115,00:18:41.242,1121.24268615,3.35796438824
337,67316,00:18:44.600,1124.60065054,2.63959389722
338,67474,00:18:47.240,1127.24024444,2.58947502576
339,67629,00:18:49.829,1129.82971946,1.70404162985
340,67731,00:18:51.533,1131.53376109,7.76842507727
341,68196,00:18:59.302,1139.30218617,4.49399214147
342,68465,00:19:03.796,1143.79617831,6.24815264279
343,68839,00:19:10.044,1150.04433095,6.91640426234
344,69253,00:19:16.960,1156.96073522,2.57276873527
345,69407,00:19:19.533,1159.53350395,3.32455180726
346,69606,00:19:22.858,1162.85805576,2.25534921598
347,69741,00:19:25.113,1165.11340498,3.24102035482
348,69935,00:19:28.354,1168.35442533,5.11212488956
349,70241,00:19:33.466,1173.46655022,2.58947502576
350,70396,00:19:36.056,1176.05602525,2.47253099233
351,70544,00:19:38.528,1178.52855624,2.63959389722
352,70702,00:19:41.168,1181.16815014,2.20523034451
353,70834,00:19:43.373,1183.37338048,1.47015356301
354,70922,00:19:44.843,1184.84353404,2.12169889207
355,71049,00:19:46.965,1186.96523293,4.14316004121
356,71297,00:19:51.108,1191.10839298,3.34125809775
357,71497,00:19:54.449,1194.44965107,2.12169889207
358,71624,00:19:56.571,1196.57134997,0.835314524437
359,71674,00:19:57.406,1197.40666449,2.23864292549
360,71808,00:19:59.645,1199.64530742,2.08828631109
361,71933,00:20:01.733,1201.73359373,2.84006938309
362,72103,00:20:04.573,1204.57366311,1.3365032391
363,72183,00:20:05.910,1205.91016635,0.718370491016
364,72226,00:20:06.628,1206.62853684,1.20285291519
365,72298,00:20:07.831,1207.83138976,7.06676087674
366,72721,00:20:14.898,1214.89815063,2.17181776354
367,72851,00:20:17.069,1217.0699684,2.75653793064
368,73016,00:20:19.826,1219.82650633,2.6730064782
369,73176,00:20:22.499,1222.4995128,2.17181776354
370,73306,00:20:24.671,1224.67133057,2.30546808745
371,73444,00:20:26.976,1226.97679866,2.12169889207
372,73571,00:20:29.098,1229.09849755,3.30784551677
373,73769,00:20:32.406,1232.40634306,0.968964848347
374,73827,00:20:33.375,1233.37530791,1.25297178666
375,73902,00:20:34.628,1234.6282797,0.785195652971
376,73949,00:20:35.413,1235.41347535,0.885433395903
377,74002,00:20:36.298,1236.29890875,0.517895005151
378,74033,00:20:36.816,1236.81680375,0.284006938309
379,74050,00:20:37.100,1237.10081069,0.417657262219
380,74075,00:20:37.518,1237.51846795,0.551307586129
381,74108,00:20:38.069,1238.06977554,0.250594357331
382,74123,00:20:38.320,1238.3203699,0.250594357331
383,74138,00:20:38.570,1238.57096425,0.584720167106
384,74173,00:20:39.155,1239.15568442,0.26730064782
385,74189,00:20:39.422,1239.42298507,0.618132748084
386,74226,00:20:40.041,1240.04111782,0.384244681241
387,74249,00:20:40.425,1240.4253625,0.501188714662
388,74279,00:20:40.926,1240.92655121,0.284006938309
389,74296,00:20:41.210,1241.21055815,0.250594357331
390,74311,00:20:41.461,1241.46115251,0.501188714662
391,74341,00:20:41.962,1241.96234122,0.26730064782
392,74357,00:20:42.229,1242.22964187,0.250594357331
393,74372,00:20:42.480,1242.48023623,1.11932146275
394,74439,00:20:43.599,1243.59955769,0.284006938308
395,74456,00:20:43.883,1243.88356463,0.551307586129
396,74489,00:20:44.434,1244.43487222,0.250594357331
397,74504,00:20:44.685,1244.68546657,0.66825161955
398,74544,00:20:45.353,1245.35371819,0.40095097173
399,74568,00:20:45.754,1245.75466916,0.250594357331
400,74583,00:20:46.005,1246.00526352,0.634839038572
401,74621,00:20:46.640,1246.64010256,0.852020814926
402,74672,00:20:47.492,1247.49212338,0.284006938308
403,74689,00:20:47.776,1247.77613031,0.768489362482
404,74735,00:20:48.544,1248.54461968,0.735076781505
405,74779,00:20:49.279,1249.27969646,0.451069843196
406,74806,00:20:49.730,1249.7307663,0.334125809775
407,74826,00:20:50.064,1250.06489211,0.334125809775
408,74846,00:20:50.399,1250.39901792,0.885433395904
409,74899,00:20:51.284,1251.28445132,0.618132748084
410,74936,00:20:51.902,1251.90258406,0.250594357331
411,74951,00:20:52.153,1252.15317842,0.250594357331
412,74966,00:20:52.403,1252.40377278,0.250594357331
413,74981,00:20:52.654,1252.65436714,0.334125809775
414,75001,00:20:52.988,1252.98849295,0.885433395903
415,75054,00:20:53.873,1253.87392634,1.98804856816
416,75173,00:20:55.861,1255.86197491,3.10737003091
417,75359,00:20:58.969,1258.96934494,2.08828631109
418,75484,00:21:01.057,1261.05763125,3.00713228797
419,75664,00:21:04.064,1264.06476354,1.75416050132
420,75769,00:21:05.818,1265.81892404,1.3365032391
421,75849,00:21:07.155,1267.15542728,1.83769195376
422,75959,00:21:08.993,1268.99311923,1.85439824425
423,76070,00:21:10.847,1270.84751748,1.20285291519
424,76142,00:21:12.050,1272.05037039,1.42003469154
425,76227,00:21:13.470,1273.47040509,0.300713228797
426,76245,00:21:13.771,1273.77111831,0.902139686392
427,76299,00:21:14.673,1274.673258,1.05249630079
428,76362,00:21:15.725,1275.7257543,2.33888066842
429,76502,00:21:18.064,1278.06463497,2.18852405403
430,76633,00:21:20.253,1280.25315902,2.20523034451
431,76765,00:21:22.458,1282.45838937,3.5584398741
432,76978,00:21:26.016,1286.01682924,2.45582470185
433,77125,00:21:28.472,1288.47265394,2.45582470185
434,77272,00:21:30.928,1290.92847865,1.38662211057
435,77355,00:21:32.315,1292.31510076,1.31979694861
436,77434,00:21:33.634,1293.63489771,3.32455180726
437,77633,00:21:36.959,1296.95944951,8.92115912099
438,78167,00:21:45.880,1305.88060863,1.95463598718
439,78284,00:21:47.835,1307.83524462,2.75653793064
440,78449,00:21:50.591,1310.59178255,1.13602775323
441,78517,00:21:51.727,1311.7278103,1.53697872496
442,78609,00:21:53.264,1313.26478903,3.77562165046
443,78835,00:21:57.040,1317.04041068,1.83769195376
444,78945,00:21:58.878,1318.87810263,3.20760777384
445,79137,00:22:02.085,1322.08571041,1.25297178666
446,79212,00:22:03.338,1323.33868219,1.98804856816
447,79331,00:22:05.326,1325.32673076,1.97134227767
448,79449,00:22:07.298,1327.29807304,2.18852405403
449,79580,00:22:09.486,1329.48659709,0.584720167106
450,79615,00:22:10.071,1330.07131726,1.47015356301
451,79703,00:22:11.541,1331.54147082,2.94030712602
452,79879,00:22:14.481,1334.48177795,2.18852405403
453,80010,00:22:16.670,1336.670302,2.20523034451
454,80142,00:22:18.875,1338.87553235,3.65867761704
455,80361,00:22:22.534,1342.53420997,3.90927197437
456,80595,00:22:26.443,1346.44348194,6.11450231888
457,80961,00:22:32.557,1352.55798426,2.70641905918
458,81123,00:22:35.264,1355.26440332,2.57276873527
459,81277,00:22:37.837,1357.83717205,3.69209019801
460,81498,00:22:41.529,1361.52926225,2.5226498638
461,81649,00:22:44.051,1364.05191212,1.28638436763
462,81726,00:22:45.338,1365.33829648,1.52027243448
463,81817,00:22:46.858,1366.85856892,1.90451711572
464,81931,00:22:48.763,1368.76308603,4.27681036512
465,82187,00:22:53.039,1373.0398964,2.42241212087
466,82332,00:22:55.462,1375.46230852,1.92122340621
467,82447,00:22:57.383,1377.38353193,3.54173358361
468,82659,00:23:00.925,1380.92526551,2.53935615429
469,82811,00:23:03.464,1383.46462166,1.6372164679
470,82909,00:23:05.101,1385.10183813,2.0715800206
471,83033,00:23:07.173,1387.17341815,1.6372164679
472,83131,00:23:08.810,1388.81063462,1.70404162985
473,83233,00:23:10.514,1390.51467625,2.6730064782
474,83393,00:23:13.187,1393.18768273,2.08828631109
475,83518,00:23:15.275,1395.27596904,4.8949431132
476,83811,00:23:20.170,1400.17091215,1.80427937278
477,83919,00:23:21.975,1401.97519152,9.33881638321
478,84478,00:23:31.314,1411.31400791,4.77799907978
479,84764,00:23:36.092,1416.09200699,7.417592977
480,85208,00:23:43.509,1423.50959996,2.15511147305
481,85337,00:23:45.664,1425.66471144,6.63239732403
482,85734,00:23:52.297,1432.29710876,3.8591531029
483,85965,00:23:56.156,1436.15626186,1.77086679181
484,86071,00:23:57.927,1437.92712866,2.23864292549
485,86205,00:24:00.165,1440.16577158,2.02146114914
486,86326,00:24:02.187,1442.18723273,5.22906892298
487,86639,00:24:07.416,1447.41630165,3.5584398741
488,86852,00:24:10.974,1450.97474153,3.87585939339
489,87084,00:24:14.850,1454.85060092,3.14078261188
490,87272,00:24:17.991,1457.99138353,2.72312534967
491,87435,00:24:20.714,1460.71450888,2.42241212087
492,87580,00:24:23.136,1463.136921,3.07395744993
493,87764,00:24:26.210,1466.21087845,2.99042599749
494,87943,00:24:29.201,1469.20130445,1.4868598535
495,88032,00:24:30.688,1470.68816431,2.72312534967
496,88195,00:24:33.411,1473.41128965,1.80427937278
497,88303,00:24:35.215,1475.21556903,4.81141166076
498,88591,00:24:40.026,1480.02698069,2.38899953989
499,88734,00:24:42.415,1482.41598023,6.86628539087
500,89145,00:24:49.282,1489.28226562,4.26010407463
501,89400,00:24:53.542,1493.54236969,4.09304116974
502,89645,00:24:57.635,1497.63541086,3.04054486895
503,89827,00:25:00.675,1500.67595573,2.30546808745
504,89965,00:25:02.981,1502.98142382,3.22431406433
505,90158,00:25:06.205,1506.20573788,2.78995051162
506,90325,00:25:08.995,1508.9956884,14.9187174064
507,91218,00:25:23.914,1523.9144058,6.44862812866
508,91604,00:25:30.363,1530.36303393,2.50594357331
509,91754,00:25:32.868,1532.8689775,3.75891535997
510,91979,00:25:36.627,1536.62789286,3.34125809775
511,92179,00:25:39.969,1539.96915096,2.17181776354
512,92309,00:25:42.140,1542.14096873,3.7087964885
513,92531,00:25:45.849,1545.84976521,5.61331360422
514,92867,00:25:51.463,1551.46307882,2.13840518256
515,92995,00:25:53.601,1553.601484,2.80665680211
516,93163,00:25:56.408,1556.4081408,0.651545329061
517,93202,00:25:57.059,1557.05968613,1.20285291519
518,93274,00:25:58.262,1558.26253905,3.1240763214
519,93461,00:26:01.386,1561.38661537,7.61806846287
520,93917,00:26:09.004,1569.00468383,5.78037650911
521,94263,00:26:14.785,1574.78506034,1.72074792034
522,94366,00:26:16.505,1576.50580826,1.72074792034
523,94469,00:26:18.226,1578.22655618,6.28156522377
524,94845,00:26:24.508,1584.50812141,2.99042599749
525,95024,00:26:27.498,1587.4985474,6.33168409523
526,95403,00:26:33.830,1593.8302315,2.32217437794
