Scene Number,Frame Number (Start),Timecode,Start Time (seconds),Length (seconds)
66,3274,00:04:45.278,285.2788000338495,6.012289921299839
67,3343,00:04:51.291,291.29108995514935,5.925155284759228
68,3411,00:04:57.216,297.2162452399086,4.618135736650629
69,3464,00:05:01.834,301.8343809765592,2.439769823136146
70,3492,00:05:04.274,304.27415079969535,2.178365913514426
71,3517,00:05:06.452,306.4525167132098,2.526904459676757
72,3546,00:05:08.979,308.97942117288653,9.236271473301144
73,3652,00:05:18.215,318.2156926461877,4.618135736650629
74,3705,00:05:22.833,322.8338283828383,1.39415418464921
75,3721,00:05:24.227,324.2279825674875,18.29827367352118
76,3931,00:05:42.526,342.5262562410087,5.053808919353514
77,3989,00:05:47.580,347.5800651603622,2.78830836929842
78,4021,00:05:50.368,350.36837352966063,1.3070195481086557
79,4036,00:05:51.675,351.6753930777693,4.792405009731738
80,4091,00:05:56.467,356.467798087501,6.1865591943810045
81,4162,00:06:02.654,362.654357281882,105.34577557755773
82,5371,00:07:48.000,468.00013285943976,4.792405009731738
83,5426,00:07:52.792,472.7925378691715,5.576616738596954
84,5490,00:07:58.369,478.36915460776845,3.3982508250825276
85,5529,00:08:01.767,481.767405432851,14.900022848438653
86,5700,00:08:16.667,496.66742828128963,1.8298273673521521
87,5721,00:08:18.497,498.4972556486418,1.742692730811541
88,5741,00:08:20.239,500.2399483794533,9.75907929254464
89,5853,00:08:29.999,509.99902767199796,7.493578742489603
90,5939,00:08:37.492,517.4926064144876,3.5725200981636362
91,5980,00:08:41.065,521.0651265126512,3.0497122789201967
92,6015,00:08:44.114,524.1148387915714,3.4853854616231956
93,6055,00:08:47.600,527.6002242531946,2.352635186595535
94,6082,00:08:49.952,529.9528594397901,11.501772023356125
95,6214,00:09:01.454,541.4546314631463,14.98715748497932
96,6386,00:09:16.441,556.4417889481256,3.5725200981636362
97,6427,00:09:20.014,560.0143090462892,4.182462553947744
98,6475,00:09:24.196,564.196771600237,5.4023474655157315
99,6537,00:09:29.599,569.5991190657527,4.0081932808665215
100,6583,00:09:33.607,573.6073123466192,4.618135736650629
101,6636,00:09:38.225,578.2254480832698,3.0497122789201967
102,6671,00:09:41.275,581.27516036219,3.136846915460751
103,6707,00:09:44.412,584.4120072776508,2.7883083692985338
104,6739,00:09:47.200,587.2003156469493,2.352635186595535
105,6766,00:09:49.552,589.5529508335449,2.3526351865956485
106,6793,00:09:51.905,591.9055860201405,5.489482102056286
107,6856,00:09:57.395,597.3950681221968,1.742692730811541
108,6876,00:09:59.137,599.1377608530083,2.526904459676757
109,6905,00:10:01.664,601.6646653126851,4.618135736650629
110,6958,00:10:06.282,606.2828010493357,2.352635186595535
111,6985,00:10:08.635,608.6354362359313,1.3070195481086557
112,7000,00:10:09.942,609.9424557840399,1.3070195481086557
113,7015,00:10:11.249,611.2494753321486,1.3070195481086557
114,7030,00:10:12.556,612.5564948802572,2.6140390962173115
115,7060,00:10:15.170,615.1705339764745,2.178365913514426
116,7085,00:10:17.348,617.348899889989,1.8298273673520953
117,7106,00:10:19.178,619.178727257341,1.742692730811541
118,7126,00:10:20.921,620.9214199881526,6.622232377083947
119,7202,00:10:27.543,627.5436523652365,1.742692730811541
120,7222,00:10:29.286,629.2863450960481,8.62632901751715
121,7321,00:10:37.912,637.9126741135652,2.6140390962173115
122,7351,00:10:40.526,640.5267132097825,1.4812888211897643
123,7368,00:10:42.008,642.0080020309723,1.4812888211897643
124,7385,00:10:43.489,643.4892908521621,2.3526351865956485
125,7412,00:10:45.841,645.8419260387577,5.663751375137508
126,7477,00:10:51.505,651.5056774138952,5.7508860116780625
127,7543,00:10:57.256,657.2565634255733,3.7467893712448586
128,7586,00:11:01.003,661.0033527968181,2.6140390962173115
129,7616,00:11:03.617,663.6173918930355,2.352635186595535
130,7643,00:11:05.970,665.970027079631,4.356731827028852
131,7693,00:11:10.326,670.3267589066598,6.273693830921616
132,7765,00:11:16.600,676.6004527375815,4.705270373191183
133,7819,00:11:21.305,681.3057231107726,3.921058644325967
134,7864,00:11:25.226,685.2267817550986,3.6596547347041906
135,7906,00:11:28.886,688.8864364898028,1.4812888211897643
136,7923,00:11:30.367,690.3677253109926,1.481288821189878
137,7940,00:11:31.849,691.8490141321824,2.9625776423796424
138,7974,00:11:34.811,694.8115917745621,2.8754430058389744
139,8007,00:11:37.687,697.6870347804011,3.1368469154608647
140,8043,00:11:40.823,700.8238816958619,3.398250825082414
